Curriculum,CONDENSED,,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
924240829,"MCWP 40","","",,,,4,"",",AA25MU,AA25MU,AN27MU,AN27MU,AN28MU,AN28MU,AN29MU,AN29MU,AN30MU,AN30MU,BE25MU,BE25MU,BE27MU,BE27MU,BE28MU,BE28MU,BE29MU,BE29MU,BI30MU,BI30MU,BI31MU,BI31MU,BI32MU,BI32MU,BI34MU,BI34MU,BI35MU,BI35MU,BI37MU,BI37MU,BI38MU,BI38MU,CE25MU,CE25MU,CG25MU,CG25MU,CG31MU,CG31MU,CG32MU,CG32MU,CG33MU,CG33MU,CG34MU,CG34MU,CG35MU,CG35MU,CH25MU,CH25MU,CH34MU,CH34MU,CH35MU,CH35MU,CH36MU,CH36MU,CH38MU,CH38MU,CM26MU,CM26MU,CN25MU,CN25MU,CR25MU,CR25MU,CS25MU,CS25MU,CS26MU,CS26MU,CS27MU,CS27MU,DS25MU,DS25MU,EC26MU,EC26MU,EC27MU,EC27MU,EC28MU,EC28MU,EC37MU,EC37MU,ED25MU,ED25MU,EN25MU,EN25MU,EN28MU,EN28MU,EN30MU,EN30MU,ES25MU,ES25MU,ES26MU,ES26MU,ES27MU,ES27MU,ES28MU,ES28MU,HI25MU,HI25MU,HS25MU,HS25MU,HS26MU,HS26MU,HS27MU,HS27MU,HS28MU,HS28MU,IS30MU,IS30MU,IS30MU,IS30MU,JA25MU,JA25MU,JS25MU,JS25MU,LA25MU,LA25MU,LA26MU,LA26MU,LA27MU,LA27MU,LN25MU,LN25MU,LN29MU,LN29MU,LN32MU,LN32MU,LN33MU,LN33MU,LN34MU,LN34MU,LT33MU,LT33MU,LT34MU,LT34MU,LT34MU,LT34MU,LT34MU,LT36MU,LT36MU,LT41MU,LT41MU,MC27MU,MC27MU,PB25MU,PB25MU,PC25MU,PC25MU,PC26MU,PC26MU,PC28MU,PC28MU,PC29MU,PC29MU,PC30MU,PC30MU,PC31MU,PC31MU,PC32MU,PC32MU,PC33MU,PC33MU,PC34MU,PC34MU,PC35MU,PC35MU,PL25MU,PL25MU,PS25MU,PS25MU,PS26MU,PS26MU,PS27MU,PS27MU,PS28MU,PS28MU,PS29MU,PS29MU,PS30MU,PS30MU,PS31MU,PS31MU,PS32MU,PS32MU,PS34MU,PS34MU,PY26MU,PY26MU,PY28MU,PY28MU,PY29MU,PY29MU,PY30MU,PY30MU,PY31MU,PY31MU,PY32MU,PY32MU,PY33MU,PY33MU,PY34MU,PY34MU,RU26MU,RU26MU,SE27MU,SE27MU,SI29MU,SI29MU,SI30MU,SI30MU,SI31MU,SI31MU,SO25MU,SO25MU,SO27MU,SO27MU,SO28MU,SO28MU,SO29MU,SO29MU,SO30MU,SO30MU,SO31MU,SO31MU,SO32MU,SO32MU,SO33MU,SO33MU,TH26MU,TH26MU,TH27MU,TH27MU,US26MU,US26MU,US27MU,US27MU,VA26MU,VA26MU,VA27MU,VA27MU,VA28MU,VA28MU,VA29MU,VA29MU,VA30MU,VA30MU",
924648760,"AS/TE 1","","",,,,4,"",",CE25FI,CE25MU,CE25RE,CE25SI,CE25SN,CE25TH,CE25WA,CE25curriculum",
929404899,"UD Major - Elective 6","","",,,,4,"",",GL25FI,GL25RE,GL25SI,GL25SN,GL25TH,GL25WA,GL25curriculum",
934081781,"CENG 100","","","103212632;2070046099",,,4,"",",CE25FI,CE25FI,CE25FI,CE25FI,CE25FI,CE25MU,CE25MU,CE25MU,CE25MU,CE25MU,CE25RE,CE25RE,CE25RE,CE25RE,CE25RE,CE25SI,CE25SI,CE25SI,CE25SI,CE25SI,CE25SN,CE25SN,CE25SN,CE25SN,CE25SN,CE25TH,CE25TH,CE25TH,CE25TH,CE25TH,CE25WA,CE25WA,CE25WA,CE25WA,CE25WA,CE25curriculum,CE25curriculum,CE25curriculum,CE25curriculum,CE25curriculum",
937361570,"UD Major 10","","",,,,4,"",",EN28FI,EN28MU,EN28RE,EN28SI,EN28SN,EN28TH,EN28WA,EN28curriculum,MA27FI,MA27MU,MA27RE,MA27SI,MA27SN,MA27TH,MA27WA,MA27curriculum,MA29FI,MA29MU,MA29RE,MA29SI,MA29SN,MA29TH,MA29WA,MA29curriculum,MA30FI,MA30MU,MA30RE,MA30SI,MA30SN,MA30TH,MA30WA,MA30curriculum,MA31FI,MA31MU,MA31RE,MA31SI,MA31SN,MA31TH,MA31WA,MA31curriculum,MA33FI,MA33MU,MA33RE,MA33SI,MA33SN,MA33TH,MA33WA,MA33curriculum,UN27RE,UN27curriculum,UNHARE,UNHAcurriculum,UNPSRE,UNPScurriculum,UNSSRE,UNSScurriculum",
942165760,"DOC1","","",,,,4,"",",LN34TH,LN34TH",
943419504,"CHEM 173","","","4249881180",,,4,"",",CH34FI,CH34MU,CH34RE,CH34SI,CH34SN,CH34TH,CH34WA,CH34curriculum",
943989850,"LTLA 1","","",,,,4,"",",CL25FI,CL25FI,CL25MU,CL25MU,CL25RE,CL25RE,CL25SI,CL25SI,CL25SN,CL25SN,CL25TH,CL25TH,CL25WA,CL25WA,CL25curriculum,CL25curriculum",
948201087,"USP Upper Division Elective 3","","",,,,4,"",",US26FI,US26MU,US26RE,US26SI,US26SN,US26TH,US26WA,US26curriculum",
948940946,"LD GSS 20-26 1","","",,,,4,"",",GL25FI,GL25MU",
951119384,"Senior Media Practice 1","","",,,,4,"",",VA27FI,VA27MU,VA27RE,VA27SI,VA27SN,VA27TH,VA27WA,VA27curriculum",
952165559,"CAT 125/Sixth College Practicum 1","","",,,,4,"",",AN30SI",
954100864,"MUS 43 8","","",,,,1,"",",MU25FI,MU25MU,MU25RE,MU25SI,MU25SN,MU25TH,MU25WA,MU25curriculum,MU26FI,MU26MU,MU26RE,MU26SI,MU26SN,MU26TH,MU26WA,MU26curriculum",
957049029,"CHEM 41A","","","103212632",,,4,"",",CH25FI,CH25FI,CH25FI,CH25FI,CH25MU,CH25MU,CH25MU,CH25MU,CH25RE,CH25RE,CH25RE,CH25RE,CH25SI,CH25SI,CH25SI,CH25SI,CH25SN,CH25SN,CH25SN,CH25SN,CH25TH,CH25TH,CH25TH,CH25TH,CH25WA,CH25WA,CH25WA,CH25WA,CH25curriculum,CH25curriculum,CH25curriculum,CH25curriculum,CH34FI,CH34FI,CH34FI,CH34MU,CH34MU,CH34MU,CH34RE,CH34RE,CH34RE,CH34SI,CH34SI,CH34SI,CH34SN,CH34SN,CH34SN,CH34TH,CH34TH,CH34TH,CH34WA,CH34WA,CH34WA,CH34curriculum,CH34curriculum,CH34curriculum,CH35FI,CH35FI,CH35FI,CH35FI,CH35MU,CH35MU,CH35MU,CH35MU,CH35RE,CH35RE,CH35RE,CH35RE,CH35SI,CH35SI,CH35SI,CH35SI,CH35SN,CH35SN,CH35SN,CH35SN,CH35TH,CH35TH,CH35TH,CH35TH,CH35WA,CH35WA,CH35WA,CH35WA,CH35curriculum,CH35curriculum,CH35curriculum,CH35curriculum,CH36FI,CH36FI,CH36FI,CH36FI,CH36MU,CH36MU,CH36MU,CH36MU,CH36RE,CH36RE,CH36RE,CH36RE,CH36SI,CH36SI,CH36SI,CH36SI,CH36SN,CH36SN,CH36SN,CH36SN,CH36TH,CH36TH,CH36TH,CH36TH,CH36WA,CH36WA,CH36WA,CH36WA,CH36curriculum,CH36curriculum,CH36curriculum,CH36curriculum,CH38FI,CH38FI,CH38FI,CH38FI,CH38MU,CH38MU,CH38MU,CH38MU,CH38RE,CH38RE,CH38RE,CH38RE,CH38SI,CH38SI,CH38SI,CH38SI,CH38SN,CH38SN,CH38SN,CH38SN,CH38TH,CH38TH,CH38TH,CH38TH,CH38WA,CH38WA,CH38WA,CH38WA,CH38curriculum,CH38curriculum,CH38curriculum,CH38curriculum",
957559746,"UD LTEN 8","","",,,,4,"",",LT36FI,LT36MU,LT36RE,LT36SI,LT36SN,LT36TH,LT36WA,LT36curriculum",
957723385,"GE 4","","",,,,4,"",",AA25FI,AA25MU,AA25SI,AA25TH,AA25WA,AN26FI,AN26MU,AN26SI,AN26TH,AN26WA,AN27FI,AN27MU,AN27SI,AN27TH,AN27WA,AN28FI,AN28MU,AN28SI,AN28TH,AN28WA,AN29FI,AN29MU,AN29SI,AN29TH,AN29WA,AN30FI,AN30MU,AN30SI,AN30TH,AN30WA,BE25FI,BE25MU,BE25SI,BE25TH,BE25WA,BE27FI,BE27MU,BE27SI,BE27TH,BE27WA,BE28FI,BE28MU,BE28SI,BE28TH,BE28WA,BE29FI,BE29MU,BE29SI,BE29TH,BE29WA,BI30FI,BI30MU,BI30SI,BI30TH,BI30WA,BI31FI,BI31MU,BI31SI,BI31TH,BI31WA,BI32FI,BI32MU,BI32SI,BI32TH,BI32WA,BI34FI,BI34MU,BI34SI,BI34TH,BI34WA,BI35FI,BI35MU,BI35SI,BI35TH,BI35WA,BI37FI,BI37MU,BI37SI,BI37TH,BI37WA,BI38FI,BI38MU,BI38SI,BI38TH,BI38WA,CE25FI,CE25MU,CE25SI,CE25TH,CE25WA,CG25FI,CG25MU,CG25SI,CG25TH,CG25WA,CG29FI,CG29MU,CG29SI,CG29TH,CG29WA,CG31FI,CG31MU,CG31SI,CG31TH,CG31WA,CG32FI,CG32MU,CG32SI,CG32TH,CG32WA,CG33FI,CG33MU,CG33SI,CG33TH,CG33WA,CG34FI,CG34MU,CG34SI,CG34TH,CG34WA,CG35FI,CG35MU,CG35SI,CG35TH,CG35WA,CH25FI,CH25MU,CH25SI,CH25TH,CH25WA,CH34FI,CH34MU,CH34SI,CH34TH,CH34WA,CH35FI,CH35MU,CH35SI,CH35TH,CH35WA,CH36FI,CH36MU,CH36SI,CH36TH,CH36WA,CH38FI,CH38MU,CH38SI,CH38TH,CH38WA,CL25FI,CL25MU,CL25SI,CL25TH,CL25WA,CM26FI,CM26MU,CM26SI,CM26TH,CM26WA,CN25FI,CN25MU,CN25SI,CN25TH,CN25WA,CR25FI,CR25MU,CR25SI,CR25TH,CR25WA,CS25FI,CS25MU,CS25SI,CS25TH,CS25WA,CS26FI,CS26MU,CS26SI,CS26TH,CS26WA,CS27FI,CS27MU,CS27SI,CS27TH,CS27WA,DS25FI,DS25MU,DS25SI,DS25TH,DS25WA,EC26FI,EC26MU,EC26SI,EC26TH,EC26WA,EC27FI,EC27MU,EC27SI,EC27TH,EC27WA,EC28FI,EC28MU,EC28SI,EC28TH,EC28WA,EC37FI,EC37MU,EC37TH,EC37WA,ED25FI,ED25MU,ED25SI,ED25TH,ED25WA,EN25FI,EN25MU,EN25SI,EN25TH,EN25WA,EN28FI,EN28MU,EN28SI,EN28TH,EN28WA,EN30FI,EN30MU,EN30SI,EN30TH,EN30WA,ES25FI,ES25MU,ES25SI,ES25TH,ES25WA,ES26FI,ES26MU,ES26SI,ES26TH,ES26WA,ES27FI,ES27MU,ES27SI,ES27TH,ES27WA,ES28FI,ES28MU,ES28SI,ES28TH,ES28WA,ET25FI,ET25MU,ET25SI,ET25TH,ET25WA,GH25FI,GH25MU,GH25SI,GH25TH,GH25WA,GH26FI,GH26MU,GH26SI,GH26TH,GH26WA,GL25FI,GL25MU,GL25SI,GL25TH,GL25WA,GS25FI,GS25MU,GS25SI,GS25TH,GS25WA,HI25FI,HI25MU,HI25SI,HI25TH,HI25WA,HS25FI,HS25MU,HS25SI,HS25TH,HS25WA,HS26FI,HS26MU,HS26SI,HS26TH,HS26WA,HS27FI,HS27MU,HS27SI,HS27TH,HS27WA,HS28FI,HS28MU,HS28SI,HS28TH,HS28WA,IS25FI,IS25MU,IS25SI,IS25TH,IS25WA,IS26FI,IS26MU,IS26SI,IS26TH,IS26WA,IS27FI,IS27MU,IS27SI,IS27TH,IS27WA,IS28FI,IS28MU,IS28SI,IS28TH,IS28WA,IS29FI,IS29MU,IS29SI,IS29TH,IS29WA,IS30FI,IS30MU,IS30SI,IS30TH,IS30WA,IS31FI,IS31MU,IS31SI,IS31TH,IS31WA,IS34FI,IS34MU,IS34SI,IS34TH,IS34WA,IS36FI,IS36MU,IS36SI,IS36TH,IS36WA,IT25FI,IT25MU,IT25SI,IT25TH,IT25WA,JA25FI,JA25MU,JA25SI,JA25TH,JA25WA,JS25FI,JS25MU,JS25SI,JS25TH,JS25WA,LA25FI,LA25MU,LA25SI,LA25TH,LA25WA,LA26FI,LA26MU,LA26SI,LA26TH,LA26WA,LA27FI,LA27MU,LA27SI,LA27TH,LA27WA,LN25FI,LN25MU,LN25SI,LN25TH,LN25WA,LN29FI,LN29MU,LN29SI,LN29TH,LN29WA,LN32FI,LN32MU,LN32SI,LN32TH,LN32WA,LN33FI,LN33MU,LN33SI,LN33TH,LN33WA,LN34FI,LN34MU,LN34SI,LN34TH,LN34WA,LT33FI,LT33MU,LT33SI,LT33TH,LT33WA,LT34FI,LT34MU,LT34SI,LT34TH,LT34WA,LT36FI,LT36MU,LT36SI,LT36TH,LT36WA,LT41FI,LT41MU,LT41SI,LT41TH,LT41WA,MA27FI,MA27MU,MA27SI,MA27TH,MA27WA,MA29FI,MA29MU,MA29SI,MA29TH,MA29WA,MA30FI,MA30MU,MA30SI,MA30TH,MA30WA,MA31FI,MA31MU,MA31SI,MA31TH,MA31WA,MA32FI,MA32MU,MA32SI,MA32TH,MA32WA,MA33FI,MA33MU,MA33SI,MA33TH,MA33WA,MA35FI,MA35MU,MA35SI,MA35TH,MA35WA,MC25FI,MC25MU,MC25SI,MC25TH,MC25WA,MC27FI,MC27MU,MC27SI,MC27TH,MC27WA,MC30FI,MC30MU,MC30SI,MC30TH,MC30WA,MC31FI,MC31MU,MC31SI,MC31TH,MC31WA,MC32FI,MC32MU,MC32SI,MC32TH,MC32WA,MC33FI,MC33MU,MC33SI,MC33TH,MC33WA,MC34FI,MC34MU,MC34SI,MC34TH,MC34WA,MU25FI,MU25MU,MU25SI,MU25TH,MU25WA,MU26FI,MU26MU,MU26SI,MU26TH,MU26WA,MU27FI,MU27MU,MU27SI,MU27TH,MU27WA,NA25FI,NA25MU,NA25SI,NA25TH,NA25WA,PB25FI,PB25MU,PB25TH,PB25WA,PB26FI,PB26MU,PB26TH,PB26WA,PB27FI,PB27MU,PB27SI,PB27TH,PB27WA,PB28FI,PB28MU,PB28SI,PB28TH,PB28WA,PB29FI,PB29MU,PB29SI,PB29TH,PB29WA,PB30FI,PB30MU,PB30SI,PB30TH,PB30WA,PB31FI,PB31MU,PB31SI,PB31TH,PB31WA,PC25FI,PC25MU,PC25SI,PC25TH,PC25WA,PC26FI,PC26MU,PC26SI,PC26TH,PC26WA,PC28FI,PC28MU,PC28SI,PC28TH,PC28WA,PC29FI,PC29MU,PC29SI,PC29TH,PC29WA,PC30FI,PC30MU,PC30SI,PC30TH,PC30WA,PC31FI,PC31MU,PC31SI,PC31TH,PC31WA,PC32FI,PC32MU,PC32SI,PC32TH,PC32WA,PC33FI,PC33MU,PC33SI,PC33TH,PC33WA,PC34FI,PC34MU,PC34SI,PC34TH,PC34WA,PC35FI,PC35MU,PC35SI,PC35TH,PC35WA,PL25FI,PL25MU,PL25SI,PL25TH,PL25WA,PS25FI,PS25MU,PS25SI,PS25TH,PS25WA,PS26FI,PS26MU,PS26SI,PS26TH,PS26WA,PS27FI,PS27MU,PS27SI,PS27TH,PS27WA,PS28FI,PS28MU,PS28SI,PS28TH,PS28WA,PS29FI,PS29MU,PS29SI,PS29TH,PS29WA,PS30FI,PS30MU,PS30SI,PS30TH,PS30WA,PS31FI,PS31MU,PS31SI,PS31TH,PS31WA,PS32FI,PS32MU,PS32SI,PS32TH,PS32WA,PS34FI,PS34MU,PS34SI,PS34TH,PS34WA,PY26FI,PY26MU,PY26SI,PY26TH,PY26WA,PY28FI,PY28MU,PY28SI,PY28TH,PY28WA,PY29FI,PY29MU,PY29SI,PY29TH,PY29WA,PY30FI,PY30MU,PY30SI,PY30TH,PY30WA,PY31FI,PY31MU,PY31SI,PY31TH,PY31WA,PY32FI,PY32MU,PY32SI,PY32TH,PY32WA,PY33FI,PY33MU,PY33SI,PY33TH,PY33WA,PY34FI,PY34MU,PY34SI,PY34TH,PY34WA,RE26FI,RE26MU,RE26SI,RE26TH,RE26WA,RU26FI,RU26MU,RU26SI,RU26TH,RU26WA,SE27FI,SE27MU,SE27SI,SE27TH,SE27WA,SE27curriculum,SI29FI,SI29MU,SI29SI,SI29TH,SI29WA,SI30FI,SI30MU,SI30SI,SI30TH,SI30WA,SI31FI,SI31MU,SI31SI,SI31TH,SI31WA,SO25FI,SO25MU,SO25SI,SO25TH,SO25WA,SO27FI,SO27MU,SO27SI,SO27TH,SO27WA,SO28FI,SO28MU,SO28SI,SO28TH,SO28WA,SO29FI,SO29MU,SO29SI,SO29TH,SO29WA,SO30FI,SO30MU,SO30SI,SO30TH,SO30WA,SO31FI,SO31MU,SO31SI,SO31TH,SO31WA,SO32FI,SO32MU,SO32SI,SO32TH,SO32WA,SO33FI,SO33MU,SO33SI,SO33TH,SO33WA,TH26FI,TH26MU,TH26SI,TH26TH,TH26WA,TH27FI,TH27MU,TH27SI,TH27TH,TH27WA,US26FI,US26MU,US26SI,US26TH,US26WA,US27FI,US27MU,US27SI,US27TH,US27WA,VA26FI,VA26MU,VA26SI,VA26TH,VA26WA,VA27FI,VA27MU,VA27SI,VA27TH,VA27WA,VA28FI,VA28MU,VA28SI,VA28TH,VA28WA,VA29FI,VA29MU,VA29SI,VA29TH,VA29WA,VA30FI,VA30MU,VA30SI,VA30TH,VA30WA",
964630580,"DOC 2","","","3383597517;942165760",,,6,"",",AA25TH,AA25TH,AN26TH,AN26TH,AN27TH,AN27TH,AN28TH,AN28TH,AN29TH,AN29TH,AN30TH,AN30TH,BE25TH,BE25TH,BE27TH,BE27TH,BE28TH,BE28TH,BE29TH,BE29TH,BI30TH,BI30TH,BI31TH,BI31TH,BI32TH,BI32TH,BI34TH,BI34TH,BI35TH,BI35TH,BI37TH,BI37TH,BI38TH,BI38TH,CE25TH,CE25TH,CG25TH,CG25TH,CG29TH,CG29TH,CG31TH,CG31TH,CG32TH,CG32TH,CG33TH,CG33TH,CG34TH,CG34TH,CG35TH,CG35TH,CH25TH,CH25TH,CH34TH,CH34TH,CH35TH,CH35TH,CH36TH,CH36TH,CH38TH,CH38TH,CL25TH,CL25TH,CM26TH,CM26TH,CN25TH,CN25TH,CR25TH,CR25TH,CS25TH,CS25TH,CS26TH,CS26TH,CS27TH,CS27TH,DS25TH,DS25TH,EC26TH,EC26TH,EC27TH,EC27TH,EC28TH,EC28TH,EC37TH,EC37TH,ED25TH,ED25TH,EN25TH,EN25TH,EN28TH,EN28TH,EN30TH,EN30TH,ES25TH,ES25TH,ES26TH,ES26TH,ES27TH,ES27TH,ES28TH,ES28TH,ET25TH,ET25TH,GH25TH,GH25TH,GH26TH,GH26TH,GL25TH,GL25TH,GS25TH,GS25TH,HI25TH,HI25TH,HS25TH,HS25TH,HS26TH,HS26TH,HS27TH,HS27TH,HS28TH,HS28TH,IS25TH,IS25TH,IS26TH,IS26TH,IS27TH,IS27TH,IS28TH,IS28TH,IS29TH,IS29TH,IS30TH,IS30TH,IS31TH,IS31TH,IS34TH,IS34TH,IS36TH,IS36TH,IT25TH,IT25TH,JA25TH,JA25TH,JS25TH,JS25TH,LA25TH,LA25TH,LA26TH,LA26TH,LA27TH,LA27TH,LN25TH,LN25TH,LN29TH,LN29TH,LN32TH,LN32TH,LN33TH,LN33TH,LN34TH,LN34TH,LT33TH,LT33TH,LT34TH,LT34TH,LT34TH,LT34TH,LT34TH,LT36TH,LT36TH,LT41TH,LT41TH,MA27TH,MA27TH,MA29TH,MA29TH,MA30TH,MA30TH,MA31TH,MA31TH,MA32TH,MA32TH,MA33TH,MA33TH,MA35TH,MA35TH,MC25TH,MC25TH,MC27TH,MC27TH,MC30TH,MC30TH,MC31TH,MC31TH,MC32TH,MC32TH,MC33TH,MC33TH,MC34TH,MC34TH,MU25TH,MU25TH,MU26TH,MU26TH,MU27TH,MU27TH,NA25TH,NA25TH,PB25TH,PB25TH,PB26TH,PB26TH,PB27TH,PB27TH,PB28TH,PB28TH,PB29TH,PB29TH,PB30TH,PB30TH,PB31TH,PB31TH,PC25TH,PC25TH,PC26TH,PC26TH,PC28TH,PC28TH,PC29TH,PC29TH,PC30TH,PC30TH,PC31TH,PC31TH,PC32TH,PC32TH,PC33TH,PC33TH,PC34TH,PC34TH,PC35TH,PC35TH,PL25TH,PL25TH,PS25TH,PS25TH,PS26TH,PS26TH,PS27TH,PS27TH,PS28TH,PS28TH,PS29TH,PS29TH,PS30TH,PS30TH,PS31TH,PS31TH,PS32TH,PS32TH,PS34TH,PS34TH,PY26TH,PY26TH,PY28TH,PY28TH,PY29TH,PY29TH,PY30TH,PY30TH,PY31TH,PY31TH,PY32TH,PY32TH,PY33TH,PY33TH,PY34TH,PY34TH,RE26TH,RE26TH,RU26TH,RU26TH,SE27TH,SE27TH,SI29TH,SI29TH,SI30TH,SI30TH,SI31TH,SI31TH,SO25TH,SO25TH,SO27TH,SO27TH,SO28TH,SO28TH,SO29TH,SO29TH,SO30TH,SO30TH,SO31TH,SO31TH,SO32TH,SO32TH,SO33TH,SO33TH,TH26TH,TH26TH,TH27TH,TH27TH,US26TH,US26TH,US27TH,US27TH,VA26TH,VA26TH,VA27TH,VA27TH,VA28TH,VA28TH,VA29TH,VA29TH,VA30TH,VA30TH",
968628140,"MATH 183/UD Major","","","2452577601",,,4,"",",MA30FI,MA30MU,MA30RE,MA30SI,MA30SN,MA30TH,MA30WA,MA30curriculum",
968759221,"AHI/ELECTIVE","","",,,,4,"",",AA25RE,AN26RE,AN27RE,AN28RE,AN29RE,AN30RE,BI30RE,CG25RE,CG29RE,CG31RE,CG32RE,CG33RE,CG34RE,CG35RE,CH34RE,CL25RE,CM26RE,CN25RE,CR25RE,ED25RE,EN25RE,EN28RE,EN30RE,ES25RE,ES26RE,ES28RE,ET25RE,GH26RE,GL25RE,GS25RE,HI25RE,HS25RE,HS26RE,HS27RE,HS28RE,IS25RE,IS26RE,IS27RE,IS28RE,IS29RE,IS30RE,IS31RE,IS34RE,IS36RE,IT25RE,JA25RE,JS25RE,LA25RE,LA26RE,LA27RE,LN25RE,LN29RE,LN32RE,LN33RE,LN34RE,LT33RE,LT41RE,MA27RE,MA29RE,MA30RE,MA31RE,MA32RE,MA33RE,MA35RE,MU27RE,PB25RE,PB26RE,PB27RE,PB28RE,PB29RE,PB30RE,PC25RE,PC26RE,PC28RE,PC29RE,PC30RE,PC31RE,PC32RE,PC33RE,PC34RE,PC35RE,PL25RE,PS25RE,PS27RE,PS28RE,PS29RE,PS32RE,PY29RE,PY33RE,PY34RE,RE26RE,RU26RE,SI29RE,SI31RE,SO25RE,SO27RE,SO28RE,SO29RE,SO30RE,SO31RE,SO32RE,SO33RE,UN27RE,UNHARE,UNSSRE,US26RE,US27RE,VA26RE,VA27RE,VA28RE,VA30RE",
969588123,"UD POLI/Data Analytics 1","","",,,,4,"",",PS32FI,PS32MU,PS32RE,PS32SI,PS32SN,PS32TH,PS32WA,PS32curriculum",
969966770,"COMM Intermediate/Advanced Elective 5","","",,,,4,"",",CM26FI,CM26MU,CM26RE,CM26SI,CM26SN,CM26TH,CM26WA,CM26curriculum",
973005734,"Core Movement 2","","",,,,4,"",",TH27FI,TH27MU,TH27RE,TH27SI,TH27SN,TH27TH,TH27WA,TH27curriculum",
973074489,"LD Major Prep 6","","",,,,4,"",",HS26MU,HS26SI,HS26SN,HS26TH,HS26WA,HS26curriculum,HS27MU,HS27SI,HS27SN,HS27TH,HS27WA,HS27curriculum,HS28MU,HS28SI,HS28SN,HS28TH,HS28WA,HS28curriculum",
973810276,"SOCI UD ELECTIVE 1","","",,,,4,"",",SO25FI,SO25MU,SO25RE,SO25SI,SO25SN,SO25TH,SO25WA,SO25curriculum,SO27FI,SO27MU,SO27RE,SO27SI,SO27SN,SO27TH,SO27WA,SO27curriculum,SO28FI,SO28MU,SO28RE,SO28SI,SO28SN,SO28TH,SO28WA,SO28curriculum,SO29FI,SO29MU,SO29RE,SO29SI,SO29SN,SO29TH,SO29WA,SO29curriculum,SO30FI,SO30MU,SO30RE,SO30SI,SO30SN,SO30TH,SO30WA,SO30curriculum,SO31FI,SO31MU,SO31RE,SO31SI,SO31SN,SO31TH,SO31WA,SO31curriculum,SO32FI,SO32MU,SO32RE,SO32SI,SO32SN,SO32TH,SO32WA,SO32curriculum,SO33FI,SO33MU,SO33RE,SO33SI,SO33SN,SO33TH,SO33WA,SO33curriculum",
974144757,"Elective 3","","",,,,4,"",",AA25FI,AA25SI,AA25SN,AA25WA,AN26SN,AN27SN,AN28SN,AN29SI,AN29SN,AN30SI,AN30SN,BI30SN,BI31SN,BI32SN,BI34SN,BI35SN,BI37SN,BI38SN,CG25SN,CG29SN,CG31SN,CG32SN,CG33SN,CG34SN,CG35SN,CH25SN,CH34SN,CH35SN,CH36SN,CL25SN,CM26SN,CN25SN,CR25SN,DS25SN,ED25SN,EN25SN,EN28SN,EN30SN,ES25FI,ES25SN,ES26FI,ES26SN,ES27SN,ES28FI,ES28SN,ET25SN,GH25SN,GH26MU,GH26SN,GL25SN,GS25SN,HI25SN,HS25SN,HS25WA,HS26SN,HS26WA,HS27SN,HS28SN,IS25SN,IS26SN,IS27SN,IS28SN,IS29SN,IS30SN,IS31SN,IS34SN,IS36SN,IT25SN,JA25SN,JS25SN,LA25SN,LA26SN,LA27SN,LN25SN,LN29SN,LN32SN,LN33SN,LN34SN,LT33MU,LT33SN,LT34MU,LT34SN,LT36MU,LT36SN,LT41MU,LT41SN,MA27MU,MA27SN,MA29MU,MA29SN,MA30MU,MA30SN,MA31MU,MA31SN,MA32MU,MA32SN,MA33MU,MA33SN,MA35MU,MA35SN,MU25MU,MU25SN,MU26MU,MU26SN,MU27MU,MU27SN,PB25FI,PB25SI,PB25SN,PB26FI,PB26MU,PB26SI,PB26SN,PB27FI,PB27SI,PB27SN,PB28FI,PB28SI,PB28SN,PB29FI,PB29SN,PB30FI,PB30SN,PB31SN,PC25SN,PC26SN,PC28SN,PC29SN,PC30SN,PC31SN,PC32SN,PC33SN,PC34SN,PC35SN,PL25MU,PL25SN,PS25SN,PS26SN,PS27SN,PS28SN,PS29SN,PS30SN,PS31MU,PS31SN,PS32MU,PS32SN,PS34MU,PS34SN,PY28FI,PY28MU,PY28SN,PY29FI,PY29MU,PY29SN,PY30FI,PY30SN,PY30WA,PY31FI,PY31SN,PY31WA,PY32SN,PY33FI,PY33SN,PY34FI,PY34SN,RE26SN,RU26MU,RU26SN,SI29FI,SI29SN,SI30FI,SI30SN,SI31FI,SI31SN,SO25SN,SO27SN,SO28SN,SO29SN,SO30SN,SO31SN,SO32SN,SO33SN,TH26SN,TH27SN,US26SN,US27MU,US27SN,VA26SN,VA27SN,VA28SN,VA29SN,VA30MU,VA30SN",
975999772,"UD Major 12","","",,,,4,"",",MA27FI,MA27MU,MA27RE,MA27SI,MA27SN,MA27TH,MA27WA,MA27curriculum,MA29FI,MA29MU,MA29RE,MA29SI,MA29SN,MA29TH,MA29WA,MA29curriculum,MA31FI,MA31MU,MA31RE,MA31SI,MA31SN,MA31TH,MA31WA,MA31curriculum,MA33FI,MA33MU,MA33RE,MA33SI,MA33SN,MA33TH,MA33WA,MA33curriculum,UN27RE,UN27curriculum,UNHARE,UNHAcurriculum,UNPSRE,UNPScurriculum,UNSSRE,UNSScurriculum",
976158608,"SIO 119","","","1125852870;4249881180",,,4,"",",SI29FI,SI29MU,SI29RE,SI29SI,SI29SN,SI29TH,SI29WA,SI29curriculum",
